name,definition,type,group,examples,hashtags,origin,synonyms
Вафля,"нечаянно вылетевшая изо рта слюна, в переносном смысле признак трусости, нерешительности.",NonNone,NonNone,Хватит вафли пускать! ,#Общие ,NonNone,NonNone
Вафля,"безнадежный человек, в котором всё как-то не так, как у других.",существительное любого рода,NonNone,NonNone,#Общие ,NonNone,NonNone
Вахахага,"возглас выражения смеха, смешной, веселой ситуации.",междометие и предикатив,NonNone,"Видео вахахахах кадры блин.  • Вахахаха!!! Автор поднял настроение.  • Вахахаха! У меня мальчик летит вниз по обрыву,а я смеюсь.  • Вахахаха васче угарно!  • Я богиня?! Вахахаха...  • Вахахахах, я злой!  • Вахахаха прикольно! ",#Общие ,NonNone,NonNone
Вахлак,"характеристика чела — типа неуклюжий, неэлегантный, грубый, неотесанный, некультурный.","-а, м.",NonNone,"Чё за вахлак с тобой сейчас говорил?  • Сам он выглядит либо вахлак вахлаком, либо как человек, одевающийся стильно и очень дорого.  • Если вы не последний вахлак, который ест руками с газеты и пьет из горла...  • По крайней мере, вахлак своего вахлачества не прячет. Более того, для иной политической фигуры быть вахлаком прямая выгода.  • Напившись, российский вахлак становится ещe откровеннее, у него вся душа напоказ, во всех еe горестях и обидах. ",#Общие ,NonNone,"дылда, амбал, пальма."
Вахра,Вахтёр.,NonNone,NonNone,NonNone,#Общие ,NonNone,"Вахер, вахрушка."
Вахта,помещение для дежурного надзорсостава на территории ИТК.,"сущ., ж. р. ",(тюрьма),NonNone,#Тюремныйслэнг ,NonNone,NonNone
вацак,"сеть кондитерских магазинов, кондитерский дом в Украине.",сущ. ,(еда),NonNone,#Общие ,NonNone,NonNone
ВАЦАП,"Вопрос ""как дела"", форма приветствия.",наречие ,(интернет),"Вотсап, пацаны? ",#Интернет ,whatsUp.,"вотсап, whatsUp, how do you do, how are you."
вацок,"брат, братишка.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,аварский язык.,NonNone
Вашпе,"вообще (в основном, чаще всего, совсем, совершенно, особенно).",нареч. и предикатив,NonNone,"Вашпе много всего.  • Вашпе не похожи!  • Вашпе нормальные картинки.  • Я балдею от современных тенденций танцевальной музыки кайф вашпе!  • Очень занята, времени нет вашпе!  • Нарооод! Это вашпе!  • Фильм вашпе нормальный.  • Не ожидал, вашпе не понравилось! ",#Общие ,Устойчивое намеренное искажение от «вообще».,NonNone
Ващ,"Ващ - ваще, говорят когда слегка удивлены и обрадованны в кавычках, то есть огорчены.",NonNone,NonNone,"- Мне мама деньги дала. 1000 р.
- Ну и ващ ! 

- у меня по контрольной вообще двойка.
- Ну и ващ! ",#Общие ,"Ващ - В финикийском народе было слово - ващань , что означало "" я в шоке"" или просто "" шок"". От них произошло наше слово "" вообще"", а молодёжь переделала его в ""ваще"" и ващ.",NonNone
Ваще агонь,"нереально, очень круто.",в знач. нареч. ,(студ.),Аааааа!!! Мего!!! Тема!!! Ваще агонь! ,#Общие ,NonNone,круто.
Ваще тема,"очень круто, интересно.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Ващпе,"вообще — совсем, совершенно, полностью, безоговорочно; употр.",1 нареч 2 междометие ,(инет),"(1) Начальнике, мы не думали ващпе, что ты хороший человек. • А при чём ващпе тут нытьё?  • Ващпе не люблю литературу.  • Работаю - ващпе занятый.  •  Ващпе прикольная штуковина.  • Да вы ващпе там в своем Питере зажрались.(2) Ну ты ващпе!  • Ты че ващпе а?  • Ващпе млин! ",#Интернет ,NonNone,"вапще, ваапще, ваще"
ВБР,"случайность, досадный случай.",аббрев. ,(геймеры),"ВБР - великий блессовский рандом (ни разу не плагиат ВОТ).  • А вот после этого боя ВБР меня постоянно к 8 лвл закидывать начало.  •  Ну если зацепить тему про ВБР, тогда стоит упомянуть следующее, что эта игра сплошной ВБР.  • Модель пробития простейшая на самом деле и ВБР просто решает должен тот или иной игрок исходя из его рейтинга пробить или нет.  • Однако тут уже надо иметь прямые руки так как вбр может кидать.  • Давить на «больные точки» игры: дисбаланс, вбр, плохие игроки в рандоме. ",#Геймеры ,NonNone,NonNone
ВБР,"Великий Белорусский Рандом - генератор случайных чисел в игре World of Tanks, работающий по принципу нормального распределения (распределения Гаусса) и отвечающий за точность орудий, пробиваемость и урон снаряда, вероятность пробития/рикошета/крита.","аббрев., м. р. ",(геймеры),"На самом же деле, 100% гарантии он дать не может ибо ВБР не кто не отменял, и сплошь и рядом случаются вещи когда команда с предсказанными 25% к победе вдруг ВНЕЗАПНО тащит бой. ",#Геймеры ,NonNone,Великий Белорусский Рандом.
Вброс,компромат.,"-а, м. ",(каменты),"Типичный вброс говна в вентилятор. Каменты доставляют, а тролли пируют.  • А вброс вышел и по тем, и по этим, жаль у тебя там каменты кривожопые, знатный срач мог выйти.  • Чувствуется качественный вброс, каменты явно уступают теме.  • Власть реально шизоидная - и вбросы делает и комменты оставляет анонимно.  • А на вброс не похоже, пожалуй, всё это правда. ",#Интернет #Падонки ,NonNone,наброс.
вброс говна,"провокация, публикация материалов, наносящих определённый репутационный ущерб.",словосочетание ,(интернеты),NonNone,#Общие #Интернет ,NonNone,NonNone
Вверёвки,всё плохо.,любой,NonNone,Жизнь ваще верёвки! ,#Общие ,Присхождение — а от кеда я снаю? Гаварят., капец.
Вводная,"информация, предназначенная игроку или группе и необходимая для осуществления игровых действий.",ж. ,(ролевики),NonNone,#Ролевики ,NonNone,"загрузка, легенда."
ВВП,Путин.,аббрев.,NonNone,"(1) ВВП приказал чиновникам стать честными.  •  Исчез прекрасный светлый образ ВВП в виде былинного богатыря с пронзительным взглядом голубых глаз и мечом.   • В ночь перед выборами любимая собака ВВП подарила ему 8 щенков. (2)  Я вполне допускаю, что по объему ВВП мы обогнали Францию и Италию. • Номинальный ВВП = Реальный ВВП * Дефлятор ВВП. ",#Общие ,NonNone,NonNone
вголосину,Очень сильно(громко) смеяться .,Наречие ,(Интернет - пользователи),Ржу вголосину с этого прикола. ,#Общие ,NonNone,"Угарать, вголос."
Вдетый,"обозначает невменяемость человека, его пребывание под действием каких-либо токсичных средств (в том числе алкоголя).","-ая, ые.",NonNone,"Чё с ним тереть, он же вдетый. ",#Общие ,NonNone,"гашёный, пьяный, колотый."
ВДИ,Всемирный День Интеллекта.,аббрев. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
вднх,выставка достижений народного хозяйства.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
вднх,выставка достижений народного хозяйства.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Вдрова,очень сильно изношенный или разбитый автомобиль или узел.,нескл. ,(автолюбители),"Если машина укатанная вдрова, отсюда наверно и рождаются басни и том что БМВ ломуч.  • Итоги таковы Николаев порваная коробка, Иваков вдрова порваная коробка, вся взлетка в запчастях.  • Автомобиль куплен в 2007 году вдрова.  • Куплю корпус! Не дорого! Можно вдрова разбитый!  • Когда ты прёшь гружённый 140 кмч и зад разгружаецца, подлетая, а потом резко нагружаецца под грузом вдрова. ",#Автолюбители ,NonNone,вдрызг.
Вдрова,"очень сильно пьяный, в состоянии неразумения.",нескл.,NonNone,"Да он ваще вдрова!  • У меня друга вдрова притащили в машину пристегнули и отпустили.  • Слесарь напивается вдрова, сапожник встельку, во что напивается мусор?  • А када я приеду там уже все вдрова будут.  • Действие препарата закончится и вы будете снова вдрова.  •  Не совсем вдрова, а так, навеселе. ",#Общие ,NonNone,в дрова
Вдрова,то же что драйвера.,"-ов, мн. ",(айтишники),Вдрова для коммуникатора htc-p4350.  •  Вдрова для материнской платы rock.  •  По ссылке выше вы можете скачать дрова zte mf 626 на максимальной скорости.  • Вдрова для звуковухи Asus встроенной.  • Вдрова на принтер hp 1200. ,#Айтишники ,NonNone,дрова
Вдудонить,"вставить, вонзить, влепить; приспособить что-либо куда-либо.",несов. перех. и неперех,NonNone,"(1) Тока денег придётся вдудонить.  • А лучше вообще везде оптические розетки вдудонить.  • Какой-нибудь неиндустриальный пейзаж вдудонить в окно.  • Возникла идея вдудонить монитор в потолок.  • Штоб такому заплывшему кабану укол вдудонить, реально без ствола необойдёшься.  • Да, некоторым нашим ментам не мешало бы вдудонить, по самую сурдину.  • Стоит вдудонить юзверей в базу —  опять тормоза.  • Вдудонить иск в международный арбитраж.  • Вдудонить свинца в грудную клетку умертвия.(2) Это банальное вранье с целью вдудонить сушилку, или глубокое, основанное непонятно на чем, заблуждение.  • Видимо они маркетологи умные, раз нам эту батву умудряются вдудонить.   • Вы обвинили меня в попытке вдудонить папиному сыну залежалые на складе Росана модели.(3) Азербайджанец готов был вдудонить обоих таджиков, и даже просился принять участие в их задержании.  • Вчера приняли Кабана, он, падла, нас всех вдудонит, надо петлять! ",#Общие ,NonNone,"(2) втюхать, впарить (3) заложить, сдать, слить."
вдул,Мысль которая возникает у любого мужчины при виде сексуальной девушки.,NonNone,(Соц. сети),Я бы ей вдул. ,#Общие ,NonNone,Трахаться.
Вдуплиться,"понять,вникнуть.",глагол,NonNone,я что-то не вдупляюсь в тему. ,#Общие ,-.,въехать.
Вдуть,заняться сексом (в активной форме).,сов. неперех,NonNone,"— Тебе вдуть? — А ты бы вдул?  • Секс - дело трудное и чтобы вдуть партнёру придётся постараться.  • Ухаживать или сразу вдуть?  • Нормальный же мужчина четко знает, кому б он мог вдуть. ",#Общие ,NonNone,NonNone
Вебинар,"веб-семинар, форма заочного обучения с помощью видеотрансляции в онлайне.","-а, м. ",(интернет),"Чтобы присоединиться к конференции, нужно просто ввести адрес конкретного вебинара.  • Открытые вебинары проводятся пользователями системы «Виртуальный класс».  • Вебинары: учись там, где тебе удобно!  • Мы проводим серию вебинаров по генеалогии и сохранению семейной памяти.  • Скачать все вебинары в одном торрент-файле. ",#Интернет ,NonNone,веб-семинар.
Вебка,веб-камера.,"-и, ж. ",(айтишники),"Вебка не работает, сфоткалась на фотоаппарат.  • А вебкой я вряд-ли пользоваться буду.  • На ноутбуке не работают вебка и микрофон.  • Короче, нужна недорогая вебка. ",#Айтишники ,NonNone,NonNone
Вебмани,"система денежных электронных переводов через интернет «Webmoney», по идее всемирная, но популярна в основном в странах б.СССР.","-ей, только мн. ч.",NonNone,NonNone,#Интернет ,Транскр. англ.  бренда Webmoney — букв. веб-деньги.,NonNone
Вебмастер,"владелец площадки для продажи ссылок или человек, выполняющий эту функцию.","-а, м. ",(сеошники),NonNone,#Сео ,NonNone,ВМ.
Вебпанк,музыкально - графическая композиция из картинок и музыки выложенная в ютубушку - вот и вебпанк к вашим услугам.,"сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие #Интернет ,NonNone,NonNone
Вебтеррор,"Любители смотреть на взрывы, смерти и внушение всего плохого.",NonNone,(Психи),NonNone,#Социальныесети ,2015г появление группы Вконтакте.,NonNone
Веганы,"это люди которые не едят животных, чтобы не причинять им вреда.","-ан, мн. ",(неформалы),"Большинство стрэйт-эджеров - вегетарианцы или веганы (защитники прав животных). • В нашей стране веганов не так много и я не прибываю в иллюзии изменить этот мир.  •  Даже веганы, как самые тру, а сами забыли основу sXe •  искоренять дискриминацию на корню. •  Веганы не могут сосуществовать мирно с невеганами из-за несоответствия жизненых векторов.  • Там тусуются Схе или панки, или вообще веганы с пацифистами. ",#Общие ,NonNone,NonNone
Ведёный,"деформированный, искаженной формы, потерявший первоначальную форму.","-ая, -ое, -ые ","(автолюбители, технич.)","Рама перекрашена, трещин нет, ничего не ведёное.  • Кузов не ведёный.  • Как определить ведёная рама или нет, а то ездил на одном при торможении вправо уносит, это один из признаков?  • Недеформированные пиломатериалы стоят в полтора раза дороже ведёных. ",#Общие #Автолюбители ,NonNone,NonNone
Ведёный,"находящийся под влиянием чего-л или кого-л;  подражающий, воспроизводящий, повторяющий,  чьё-л мнение; зависимый, жестко ориентированный на что-л.","-ая, -ое, -ые",NonNone,"Я же ведёная на общественное мнение.  •  Народ у нас думающий, но ведёный.  • Ну и ведёный же ты!  • Мне приятнее иметь дело с проституткой, чем с бабой, ведёной на деньги.  • Извиняюсь, но так ведёные на лаве достали.  • Официантки, ведёные на иносранцев. ",#Общие ,NonNone,NonNone
Ведро,низкокачественный дешевый корпус системного блока компьютера.,"-а, ср. ","(айтишники, железячники)","Выкинь ты это ведро чепушное, купи нормальный се кожух! ",#Айтишники #Железячники ,NonNone,NonNone
Ведро,Половое размножение троллей.,"сущ., ср.р. ",(Homestuck-фандом),NonNone,#Общие ,NonNone,NonNone
Ведро с болтами,старое разваливающее средство транспорта.,NonNone,(автолюбители),"Ведь это ведра с болтами, а не машины! • Мое ведро с болтами ушло за деньги. ",#Автолюбители ,NonNone,тазик.
Ведровод,"Человек, который использует дешёвый/плохой смартфон/телефон.",NonNone,(Айти),"Купи себе качественный телефон, а то как ведровод ходишь. ",#Социальныесети ,NonNone,NonNone
Ведроид,ОС Андроид.,"Ведроид сущ., м. р. ",(Имиджборды),"Ты че,дурак чтоли? Зачем ведроид  для нищебродов! ",#Айтишники #Интернет ,NonNone,NonNone
Ведущий,"человек, с помощью дикции убивающий остатки смысла вопроса.","-его, м. ","(ИИ, юмор)",NonNone,#Юмор ,NonNone,NonNone
Ведущий,"лицо, читающее на турнире  вопросы и ответы, а также оглашающее результаты.",NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
ведьмаг,польская ролевая игра Ведьмак.,NonNone,(игры),NonNone,#Геймеры ,NonNone,"Ведьмак, ведьм"
Ведьмак,"персонаж славянской мифологии, а в настоящее время - ролевых и компьютерных игр, обладающий колдовскими способностями.","-а, м. ","(ролевики, геймеры)","Ведьмаки охотились на ведьм и изгоняли нечистую силу. Эдакие охотники за головами нечисти в фольклоре.  • Полному погружению в мир ведьмака способствуют динамическая система боя с новыми моделями фехтования и рукопашного боя, живые диалоговые сцены и открытый игровой мир.  • Ведьмак знает всех ведьм и колдунов, управляет ведьмами, которые держат перед Ведьмаком отчёт в том, что они сделали.  • В 2001 году вышел полнометражный фильм и сериал «Ведьмак» режиссёра Марека Бродского по сценарию Михала Шчербица.  • Перед смертью ведьмак обязан передать свою силу и знания другому человеку через переданную ему вещь или особое слово. ",#Ролевики #РПГ ,NonNone,NonNone
Вездехахаль,бабник.,ж.,NonNone,NonNone,#Общие ,NonNone,NonNone
Вейкапиться,Вставать после сна.,Глагол,NonNone,"SMS: Колми, как провейкапишься. ",#Общие ,to wake up — просыпаться.,Просыпаться.
вейп,"Электронная сигарета, иногда можно услышать, как вейп называют ""девайсом"".","сущ., м.р. ",(молодёжь),Попарю вейп сегодня вечером. ,#Общие ,NonNone,vape
Вейп,Электронная сигарета - Атрибут вейперов (курящих электронные сигареты.).,сущ. ,(Школьники),"« Давай повейпим»
«Мне продали вейп!». ",#Наркоманы ,NonNone,NonNone
вейп нейшен,Совокупность вейперов/вейпинга.,"прил. + сущ., ср.р. ",(вейперы),NonNone,#Общие ,NonNone,NonNone
вейп нейшен,жест преветствия у вейперов.,сущ. м.р. ,(молодеж),я поприветствовал вейпера вейпнейшн. ,#Наркоманы ,NonNone,NonNone
вейп нейшн,"Вейпинг - парить через электронный прибор, который выделяет курительный пар.","Вейп, Вейпинг ",(порно),"Я шел на встречу друзьям, когда увидел их они курили вейп, через дорогу от нас так же шла компания вейперов и парила. ",#Общие ,"Vipeing, Vaping.",Вейпер.
вейп нейшн,братство парильщиков.,словосочетание,NonNone,NonNone,#Общие ,NonNone,NonNone
Вейп нейшн,"Приветствия у вэйперов, когда одну руку вытягиваешь в сторону, а другую кулаком к лицу.",словосочетание ,(Вейперы),NonNone,#Общие ,NonNone,Вейпнейшн.
вейп нейшн,"Дословно: Нация Вейперов (людей, которые курят, но на 95% безопасную смесь).",NonNone,(Куряги),NonNone,#Наркоманы ,NonNone,NonNone
вейп нейшн,так себя называют современные любители вейперы - курильщики электронных сигарет.,словосочетание,NonNone,NonNone,#Общие ,NonNone,NonNone
Вейп нейшн,"Так говорят люди, курящие электронные сигареты (вейпы).",NonNone,(Вейперы),NonNone,#Наркоманы ,Vape.,NonNone
вейп нейшн,"Общество, которое полностью свободно от употребления табакосодержащей продукции и перешло на аналоговое употребления никотина или полностью отказалось от него.",сущ. ж. р. ,"(Вейперы, вейп сообщество)","Курящие - самоубийцы, vape nation 4ever. ",#Общие ,"От англ. vape - парение, nation - нация.",NonNone
вейп нейшн,"Вейп(от вейпер - курит электронную сигарету и ""парит"", т.е.",ж.р. ,"(интернет,модники)",NonNone,#Общие ,NonNone,NonNone
вейп нейшн,"Люди ""парящие"" электронные сигареты, vape - с английского- пар, соответсвенно вейп нейшн- нация Вейперов.",словосочетание ,(Вейперы и их ненавистники),NonNone,#Общие ,NonNone,NonNone
вейп нейшн,Используется как приветствие у вейперов.,NonNone,(Вейперы),"-Привет.
-Вейп нейшн!
-Вейп нейшн! ",#Общие ,NonNone,NonNone
вейпер,"Человек, курящий (парящий) электронные сигареты.","существительное, м.р. ",(курение),Вейперы собрались в вейп-шопе на попарки; Мои друзья - вейперы. ,#Общие ,NonNone,NonNone
вейпер,"Человек, который любит принимать в рот, парит где хочет и кричит что это безопасней на 95% чем обычные сигареты.","сущ., м.р ",(Гомусексуализм),NonNone,#Общие ,NonNone,NonNone
вейпер,"Человек, увлекающийся парением (курением электронных сигарет), так называемым вейпингом.","сущ., м.р.",NonNone,"Жижа пролита, пар стоит тучей, смотрите: у нас тут вейпер е_учий. ",#Общие ,От англ. vape.,парильщик.
вейпер,"Человек, использующий электронные сигареты.","сущ., м.р.",NonNone,NonNone,#Общие ,NonNone,NonNone
вейперас,"Пренебрежительно-оскорбительное от ""вейпер"".","сущ., м.р. ",(Повседневная),NonNone,#Общие ,NonNone,NonNone
вейперы,"Люди, которые используют электронные сигареты, заменяя настоящие.","сущ., мн.ч ",(повседневная жизнь),NonNone,#Общие ,"От английского слова ""Vape"", что значит ""парить"".",вейпер.
вейпинг,"курение, а точнее вдыхание испаренного пара с никотином из электронных сигарет.",гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
вейпить,Употреблять электронную сигарету (Вейп).,NonNone,(Для курения),NonNone,#Общие #Наркоманы ,NonNone,Курить.
Вейпнейшен,Вейпнейшен - это поза для тех кто шарит.,Вейперюн ,(Вейпер),Меня попросили сделать вейпнейшен. ,#Общие ,NonNone,NonNone
Велик,велосипед.,"-а, м.",NonNone,"Катание на велике укрепит здоровье, поможет избавиться от лишнего веса.  • Продам детский велик ВИННИ (Польша).  • Есть у нас еще велик GT тормоза там дисковые.  • И начали гонять по ней на великах.  • Я ж навернулся с велика.  • Сейчас велики по сути - рама и куча отдельных навешаных шняжечек, которые в любой момент можно заменить на более понтовые. ",#Общие ,NonNone,NonNone
Великолукская Осень,вид ИИ.,имя собств. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Великолукская пирамида,игра на основе брейн-ринга .,NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Великолукская пирамида,"игра на основе брейн-ринга , предложенная на фестивале «Великолукская Осень-99».",имя собств. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Велкам,"прошу вас, приходите, употребляется как приглашение.",междометие и предикатив,NonNone,"В общем, заходите, велкам.  •  Велкам нашим стареньким и новеньким клиентам. • Велкам к нам.  •  Как распугать дроздов или велкам на огороды! •  Сменил диз, велкам в трейд. • Всем, кто искал — вэлкам на торрентс.ру.  • В общем вэлком ко мне. ",#Общие ,"Англ. welcome, означающее ровно то же самое.","вэлком, вэлкам, велком"
Велмог,русский язык.,"-а, м. ",(каменты),"Последние записи по тагу велмог: словообразование для дебилов. •  Соблюдай чистоту ру. вел. мог. языка.  • Меня ещё, как большого почитателя вел. мог. русскаго языка, ещё настораживает угроза отмирания пословиц и поговорок. ",#Интернет ,"Сокр. и искаж. классической фразы И. С. Тургенева «О, великий и могучий русский язык!».",вел. мог.
Велобайкеры,фаны спортивных трюков на велосипеде.,"-ов, мн. ",(экстремалы),"Велобайкер совершает прыжок. •  Эй, велобайкеры, экстремалы!  •  Казахстансие велобайкеры планируют построить парк экстремальных развлечений.  • В Красноуральске подготовили шоу велобайкеров с экстремальными трюками и рискованными пируэтами на велосипедах. ",#Общие ,NonNone,байкер.
Велотриал,неформальный вид спорта — преодоление препятствий на велосипеде.,NonNone,NonNone,"Мало кто думал тогда, что велотриал наберёт такую популярность, что многие профессиональные спортсмены из мира мототриала пересядут на велосипеды.  • На сегодняшний день велотриал — довольно известный вид экстремального спорта. • Велосипеды, используемые для велотриала, делятся на две категории. ",#Общие ,NonNone,NonNone
венга,герой из игры Dota 2.,vengeful spirit ,"(геймеры, дотеры)",NonNone,#Геймеры ,NonNone,NonNone
Вендекапец,"хакерская мечта о крахе операционных систем Windows, счастливый апокалипсис.","-апца, м. ",(хакеры),"Вендекапец, о котогом говойили балшевики пйиближается, тавайищи!  • Т.е. судя по инфе к этому кряку — вендекапец.  • Точная дата вендекапца остается неизвестной из-за искажений пространственно-временного континуума. • Скажите, я правильно понимаю, что вендекапец придёт из Китая? ",#Хакеры ,"Сложносоставное от винде капец, что можно трактовать как «конец виндовс».",виндекапец
Вендекапец,Мечта пользователей Linux о полном уничтожении Windows.,"сущ., м.р ",(линуксоиды),"Вендекапец всё ещё не наступил, но многие уже перешли на Linux. ",#Айтишники ,"Происходит от слияния неправильного произношения ""винда"" и ""капец"".",крах.
Вендор,"продавец игрового реквизита (стаффа); нередко имеется в виду голдфармер — тот, кто продает за реальные, а не за игровые деньги, хотя правилами многих игр это как бы запрещено, но фактически происходит.","-а, м. ","(геймеры, РПГ)","Не обошлось дело и без новых предметов, продаваемых вендорами. • Можно неплохо заработать (где ещё админы не нашли вендора) коорд 39,68 стоит.  • Нельзя купить шмот, который не продает вендор.  • Удалены вендоры со шмотом ниже 60-го лвла. • Не знают, где эти правила про вендоров прочитать, у них на сервере было по другому, любой вендор мог продавать всё, что хочет. ",#Геймеры #РПГ ,"от англ. vendor — букв. лоточник, торговец, продающий товар в разнос. В современном экономическом сленге означает компанию-поставщика, под чьей торговой маркой выпускается продукция.",донат
Веник,жесткий диск компьютера.,"-а, м. ","(айтишники, железячники)","У меня какой-то вирус грохнул все файлы на венике.  •   Далее смотришь на каком канале iDE висит веник. •   Как известно reiserfs намного экономнее размещает файлы на венике. •  Утилита просто говорит, что веник на таком-то контроллере скоро полетит.  •   Если же папку прибить, то веник при загрузке будет дико шуршать. ",#Айтишники #Железячники ,NonNone,"винт, хард (1)."
Веник,программа для голосового общения «Ventrillo».,"-а, м. ",(геймеры),"Все в веник, скоро осада! ",#Геймеры ,NonNone,"Вентра, ВТ."
Венками запахло,Употребляется когда назревает конфликт.,NonNone,NonNone,NonNone,#Общие ,NonNone,Бойня.
Вентер,"Вентер - это человек который очень наивный, всем верит.","Сущ., м.р.",NonNone,"Меня загриферили , ну и я вентер, повертел ему :(. ",#Общие ,NonNone,NonNone
Вентилятор,"фанат, почитатель, болельщик см. фаны.","-а, м. ",(интернет),NonNone,#Интернет ,"Происходит от двойного значения слова fan в английском языке: 1. вентилятор 2. фанат, почитатель. Компьютерные программы-переводчики по умолчанию используют первое значение слова.",NonNone
Верактить,верить в неудачника.,глагол ,(геймеры),Надо Верактить за свою команду. ,#Общие #Интернет ,NonNone,верить.
верблюжья лапка,"пися девушки, проступающая сквозь обтягивающую одежду.",сущ. ,(эротика),у этой девушки на фотографии верблюжья лапка. ,#Общие ,NonNone,NonNone
Вердикт,Окончательно принятое кем-то решение.,"Сущ, м.р. ","(Споры, разборки)",Я вынес тебе вердикт. ,#Общие ,NonNone,"Итог, значение."
верёвка,"Трос, канат, лента (по ситуации) для буксировки автомобиля.","сущ., ж.р. ","(автомобили, авт�.)",NonNone,#Автолюбители ,NonNone,"канат, трос, лента, галстук."
веревки,Вены.,NonNone,NonNone,Его веревки видел синюшные довно он нарик со стажем. ,#Наркоманы ,NonNone,NonNone
Верзать,Справлять большую нужду.,NonNone,NonNone,NonNone,#Общие ,NonNone,Какать.
вери гут,От Английского - VERY GOOD (очень хорошо).,Прилагательное ,(Употребляется где угодно),"-Как тебе моя новая фотка?
-Вери гуд. ",#Общие ,От Англ. языка.,"Вери найс, перфект, найс и т.д."
Веришь-не веришь,вид ИИ.,NonNone,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Верняк,"спортивный матч или другое букмекерское событие исход которого не вызывает сомнений, ставка на него всегда выигрывает, но с очень низкой прибылью.","-а, м. ","(букмекеры, тотализатор)","Шутка ли — при среднем коэффициенте 1.20 (т. е. практически «верняк») при выигранных подряд 5-ти ставках изначальный капитал удвоится! • Верняк, на который поставлены последние деньги - проиграет.  • Что не мешает, однако, «вернякам» периодически «обламываться» (т.е. заканчиваться совсем не с тем исходом, который все ожидают), «обламывая» тем самым большое количество экпресссов.  • Каково соотношение между маржей на верняк и маржей на противоположный исход?  • Соответсвенно, много хороших верняков за небольшие коэфициенты которым «нужно выиграть» и «должны». ",#Общие ,NonNone,NonNone
Верняк,"несомненно, точно, надежно.",в знач. нареч.,NonNone,"Однозначно меняй плунжерную пару! Это верняк!  • Через 3 дня форсунки были помыты, а заодно и свечи поменяны, ну так, чтоб уже верняк.  • Одобряю, всё верняк, за все знаки, я наблюдал.  • Сегодня напряженный вечер, а завтра такое же утро, напьюсь верняк!  • Все они, как один, осуждали меня, материли (кто письменно, а кто и про себя — верняк!). ",#Общие ,NonNone,NonNone
Версия,мысля во время минуты обсуждения.,"-и, ж. ","(ИИ, юмор)",NonNone,#Юмор ,NonNone,NonNone
Версия,"вариант ответа на поставленный вопрос, возникающий во время минуты обсуждения.","-и, ж. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Версус,Батлл рэперов.,"Сущ,м.р ",(Рэперы),Окси был на версусе. ,#Музыка #Рэперы ,NonNone,Батлл.
версута,Известный игрок Dota 2.,"сущ., м.р ",(дота 2),"Версута - сын собаки, версута рейджит на пуджа. ",#Геймеры #РПГ ,NonNone,сын собаки.
вертухаи,"(крим., жарг.) надзиратель, караульный.","сущ., м.р ","(крим., жарг.)",NonNone,#Тюремныйслэнг ,NonNone,NonNone
Вертухай,надзиратель в тюрьме.,NonNone,(блатн.),"Оказался на нарах в «Матросской тишине», где купленные вертухаи с помощью жестоких пыток стремятся вышибить из него волю и разум. • Вертухай поганый, собака ментовская!!!  • В тюрьмах одни лишь мечты не отнять вертухаям. ",#Общие ,NonNone,NonNone
Вертухай,надсмотрщик.,"сущ., м.р ",(тюрьма),NonNone,#Тюремныйслэнг ,NonNone,"дубак, пупок."
Вертушка,проигрыватель для виниловых пластинок.,"-и, ж. ",(муз.),"(1)  Мне нужна вертушка для оцифровки музыки с пластинок. •  У него была вертушка «Аккорд», гробик с железной иголкой, которая на пятом проигрывании уничтожала диск.  • Вертушка-то есть, а дисков скорее всего не достать, тут только CD продают. (2) В 1990-м немецкий DJ Westbam первым привез в Петербург аппарат под названием «вертушка». •  Диджей, который стоит за вертушками, лишь создает среду, задает ритм этому действу.  •  В 13 лет он впервые встаёт за вертушки и начинает активно постигать все премудрости миксинга. ",#Музыка ,NonNone,NonNone
