name,definition,type,group,examples,hashtags,story,synonims
Жёлтый дом,психиатрическая лечебница.,NonNone,NonNone,"А поскольку стены этого заведения покрасили в желтый цвет, в нашей стране выражение «желтый дом» стало обозначать любую психиатрическую лечебницу.  • После чего пацан попал в жёлтый дом. •  И за что нам такое: не тюрьма – желтый дом.  • Мой близкий друг, а если честно, любовник, попал в «желтый дом». ",#Общие ,NonNone,NonNone
Жёлтый пакет с бухлом,"ЖПСБ,популярный блоггер сайта sibnet.ru, известный своими провокационными и неоднозначными постами на злобу дня.",NonNone,(интернет),NonNone,#Интернет ,NonNone,NonNone
жёпа,"ПЯтая точка попа, оттуда идёт гамно.",сущ. ж.р.,NonNone,ВОТЭТА ЖЁПА У ЕНТОЙ ЧИКИ!)). ,#Общие ,жопа идёт из тела.,жопа.
Жепь,"ситуация, которая вызывает негатив или доходит до абсурда.","-и, ж.",NonNone,По-моему полная жепь происходит! ,#Общие ,жесть + жопа = жепь.,жесть.
Жепь ебрило,"одно из сосов Воинов Упячки, используется как ругательство или выражение эмоций.",NonNone,(упячка),"Как не стыдно жепь ебрило?!!  • Тутсятелоидупячкочат!!!Жепь ебрило!!!!!попячтесь! • МЖВЯЧНИ ПРДУНЬ–ПРДУНЬ1111 ЖЕПЬ ЕБРИЛО!!1  • Читатель ждёт уж рифмы ""жепь ебрило"". Но жепь ебрило одного не ждут! ",#Упячка ,NonNone,NonNone
Жеребец,"человек, проводящий жеребьевку.","-ца, м ",(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Жеребить,проводить жеребьевку.,несов. неперех. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Жесткач,"тяжело решаемая ситуация, безвыходное положение.","-а, м.",NonNone,У меня сегодня на работе был полный жесткач!!! ,#Общие ,От слова жестоко.,NonNone
Жесть,"нечто жестокое, неприятное, тяжелое, страшное.",предикатив,NonNone,"Выступили по жести. • Вот это жесть!  • Слабонервным не смотреть! Видео просто жесть!  • Сегодня у вас 10 уроков! — Ну и жеесть!  • Вот где настоящая, ничем не прикрытая, жесть!  • Мне для зачёта надо написать ещё 20 страниц перевода! Ну, это просто жесть!  • Сначала было жутко, прямо жесть, а потом ничего, рассосалось.  • Придурки, которые из-за своего идиотизма получают травмы или калечат других, просто жесть.  • Кому то покажется жесть, а кому и вполне нормальной жизненной ситуацией.  • И басы, боевая музыка —  жесть!   • Катя купила туфли как у меня!! — Жесть! ",#Общие ,NonNone,NonNone
Жесть,Выражение сильного положительного впечатления от содержания поста  или коммента.,предикатив ,(падонки),NonNone,#Падонки ,NonNone,NonNone
Жестяк,"жесткий диск, функциональная часть компьютера — накопитель долговременной памяти на магнитных дисках.","-а, м. ",(айтишники),"Жестяк работает, но зависает на секунду-две, иногда бывает и по 5, потом отлагивает и опять работает нормально.  • Есть жестяк на 320 гигов, разбит на 3 части.  • В общем жестяк видит только акронис и при загрузке убунты с liveCD.  • Линукс сожрал мой жестяк.  • Как разделить жестяк (без форматирования).  • Как отформатировать полностью жёстяк С? ",#Железячники ,NonNone,"хард, винт, винчестер."
Жечь,"совершать какой-то яркий, полезный или смешной поступок.",несов. неперех.,NonNone,NonNone,#Общие ,NonNone,NonNone
ЖЖ,блог Живой Журнал (Livejournal.com).,аббрев ,(интернет),"Кто не работает — тот читает ЖЖ.  • Меня регулярно просят написать о ЖЖ, об участниках ЖЖ, о рейтингах и топах, о том, как протекает жизнь в ЖЖ, почему я выбрал именно ЖЖ.  • Давно не писал я в жж.  • Теперь постараюсь появляться в ЖЖ почаще.  • Появилась информация о происшествии на форумах и в ЖЖ. ",#Интернет ,NonNone,"жыжа, жужу, жэжэшечка, жэжэшечка."
Жжёшь,"делаешь что-то необычное, прикалываешься.",несов. неперех,NonNone,NonNone,#Общие ,NonNone,NonNone
Жжёшь сцуко,хорошо (смешно) сказал — выражение одобрения.,NonNone,(каменты),NonNone,#Интернет #Падонки ,NonNone,NonNone
Жжот,"выражение восхищения аффтаром поста, комента, любого текста.",предикатив ,(каменты),Аффтар жжот.  • Девчонка жжот.  • Берлускони жжот не нипадеццки.  • Лукашенко жжот!  •  Мелкософт жжот. ,#Падонки ,Искаж. от жжёт По некоторым версиям происходит из цитирования Пушкина: «глаголом жечь сердца людей».,NonNone
ЖЖот,выражение одобрения в блоге Живой Журнал LiveLournal.com.,предикатив ,(каменты),NonNone,#Падонки ,"Производное, «гибрид» от жжот и ЖЖ - Живой Журнал.",ЖЖошь.
Жжош,выражение восхищения аффтаром и его креатиффом.,несов. неперех. ,(каменты),NonNone,#Падонки ,"Искаж от жжёшь, зажигаешь.",NonNone
Жжош как ангимйот,выражение восхищения текстом и его аффтаром.,NonNone,(каменты),NonNone,#Падонки ,Искаж. жжёшь как огнемёт.,жжош сцуко.
Жжош сцуко,выражение восхищения текстом и его аффтаром.,NonNone,(каменты),NonNone,#Падонки ,NonNone,жжош как ангимйот.
ЖЖошь,"выражение одобрения в блоге Живой Журнал LiveLournal.com, см. также ЖЖот.",предикатив ,(каменты),NonNone,#Падонки ,NonNone,NonNone
ЖЗ,Жопу закрой.,гл. ,(геймеры),Жз да? ,#Гопники ,NonNone,рот закрой.
Жи есть,Фильтруй базар.,словосочетание,NonNone,NonNone,#Общие #Гопники ,NonNone,NonNone
ЖИВОТНОЕ,человек который похож на у$бка.,сущ ,(улица),иди нах%й животное. ,#Гопники ,древний рим.,Собака.
Жига,автомобиль завода «ВАЗ»  —  «Жигули» и другие бренды этого завода.,"-и, ж. ",(автолюбители),"Ты на чём сегодня ездишь, на жиге?  • Куплю жигу или недорогую иномарку.  • Крузак почему то никто даже не пытается зажать или резануть, а жигу - всегда пожалуйста.  • А жигу найти сложнее в таком состоянии - кузов будет уже стопудово гнилой.  • На жиге ездил, за 10 лет было два реально больших скола, но трещины от них так и не пошли.  • Пять значков Мерседеса на Запоре, или пять силуэтов Жиги на суперМАЗе.  • Плохие тормоза, ну как у жиги 10-й модели.  • Странно жига поехала, 1 колесо крутит скользит, а машина едет прямо... мистика. ",#Автолюбители ,NonNone,NonNone
Жига,зажигалка.,"-и, ж.",NonNone,"Слыш у тебя жига есть?  • Аня взяла сигарету и пошла к нему:  — Привет, дай жигу.  • У кого есть жига — прикурить?  • Взять обычную газовую жигу и вынести на балкон на 10 мин, и что потом? Пока не разогреется  — хрен загорится. •   Восемь коробков спичек, жига бензиновая «Zippo», заправлена.  • Вроде жига фирменная, но хотелось бы знать наверняка. ",#Общие ,NonNone,NonNone
Жига,"Зажигалка, источник открытого огня.",сущ. ж.р ,(Курильщики),"Бля пацаны, есть жига? ",#Общие ,NonNone,NonNone
Жиганка,"головной убор, излюбленная кепка гопников, именно восьмиклинная, летом более продвинутые гопники носят белые жиганки.","-и, ж. ",(гопники),"Дыбай, Вась, жиганку се втарил.  • Башка под ноль и кепочка-жиганка, / ночной подъезд и девочка-пацанка.  • Это белая кепка, а не та жиганка.  • Кепи жиганка.  • Клетчатые кепки-«жиганки».  • Районная шпана, былые времена / башка бодно ли кепочка-жиганка.  • Уж лучше в жиганке ходить, с барстекой под мышкой, лускать сэмачки на учебе, ржать как конь, бухать водку в чужих подъездах...  • На моей голове красовалась задроченная жиганка. ",#Гопники ,NonNone,"восьмиклинка, кэпка, кэпачка."
Жиганка,девушка из среды гопников или блатных.,"-и, ж. ",(гопники),"Я, жиганка, фасон не теряя, / Юбку-клеш по колено ношу. • Я – жиганка вольная. / Ты – рожа протокольная.  • То по фене ботает шкирла: / Ярославна, клевая жиганка, / с ветром свои базлы завела.  • Черноглазая жиганка.  • А маладой жульман, жульман-жиганок. / Заработал вышку... ",#Гопники ,"Как и многие слова гопников, происходит из фени, жиган - молодой вор, блатной или околоблатнной, соотв. и жиганка.",NonNone
Жиголо,мужчина по вызову.,нескл.,NonNone,Денежно доступный жиголо. ,#Общие ,NonNone,шлюха.
Жид,игрок ФК «Черноморец» (Одесса) или приверженец этого клуба.,"-а, м. ",(футбольные фанаты),"Жиды–Кроты: тут победителя предсказать довольно легко, но лишь на первый взгляд.  • Поклонники «Динамо» открыто враждуют с фанами «Черноморца». В своих кругах киевляне называют противников «жидами». • На этом матче жидам не дали пронести глумливые банера. • Но все же матч с жидами — это что-то особое.  •  Жиды заслуживают уважения, как достойные соперники, в первую очередь за счет свого возраста и габаритов. ",#Общие ,NonNone,NonNone
Жижа,трансмиссионное масло в коробке передач автомобиля.,"-и, ж. ",(автолюбители),"Жижу в коробасе менять пора, она потемнела!  • В официальном мануале - предлагается лить спец жижу для любой коробки.  • Жижу сменил уровень в норме.  • Проверь жижу в АКПП.  • Сколько всего жижи в коробке для F31A?  • Ну может жижа в грязь превратилась и фильтр соответственно не может нормально жижу пропускать. ",#Автолюбители ,NonNone,NonNone
Жижа,джин с тоником.,"-и, ж.",NonNone,"Мы с Люгаем пошли пить жижу около вокзала.  • Пить жижу, как оказалось, очень выгодно. Тридцать рублей - и три здоровых мужика пьяны вдрабадан.  • Опытный человек во время вождения умудряется курить, базарить по телефону, пить жижу и переключать передачи.  • И не в коем случае не пить жижу из банок!  • Выпив по паре жижи, покушав малость...  • Когда допивали по первой банке жижи, к нам пришли Хрюндель и Саня. ",#Общие ,NonNone,NonNone
Жижа,что-л.,"-и, ж.",NonNone,"О, этот рассказ — жижа! ",#Общие ,NonNone,NonNone
жижка,жидкость использущаяся дла вейпа ( в электронних сигаретах).,"сущ., ж. р.",NonNone,"купил новую жижку, малиновую. ",#Общие ,NonNone,залив.
жижус,жидкость для электронного парения.,"сущ., м.р. ",(вейперы),"залив премиум жижус, антон хапнул гарик. ",#Наркоманы ,NonNone,"ежус, жижа, жидкость, жижон."
Жиза,Расшифровка - жизнь.,"Сущ., ж. р. ",(Подростки. 2014-15),"Это Жиза, брат!
Жизажиза, все дела. ",#Общие ,NonNone,"Жители РАЙОНА, Проживание, место нахождения."
Жиза,"жизненно, правдоподобно.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
жиза,То что очень частт встреяается в жизни.,Жизненно ,(Школьники),NonNone,#Общие ,NonNone,NonNone
Жиза,Жизненно.,наречие ,(молодежь),"- Слушай, я так устал за эту неделю...
- Жиза, брат, то же самое, хоть помирай. ",#Общие ,NonNone,В точку; именно так; и у меня так бывало.
жиза,"что-то очень жизненное, встречающееся в жизни.","сущ., ж.р. ","(жизнь, соцсети)","тот момент, когда с друзьями идёте, ржёте как ненормальные, и на вас оборачиваются прохожие. - ВАПЩЕ ЖИЗА. ",#Общие ,"от слова ""жизненно"".",NonNone
жиза,Жизнь (констатация её сложности).,"сущ, ж.р. ",(все сферы),"Это жиза, детка. ",#Общие ,NonNone,NonNone
жиза,Жизненное (жизнь).,жизнь ,(жизаприжиза),ЖИЗАПРИЖИЗА. ,#Общие ,NonNone,"жизнь, жизненный."
жизирует,"Слово, повествующее о действии кого-либо, кто сказал жизненную фразу.",Глагол ,(Интернет),NonNone,#Студенты ,NonNone,NonNone
жизка,смотри Жиза.,"сущ., ж. р.",NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
Жизнина,см. жызнена.,предикатив ,(каменты),NonNone,#Падонки ,NonNone,"жизненна, жызненна."
Жизнина,см. жызнена.,предикатив ,(каменты),NonNone,#Падонки ,NonNone,NonNone
Жизнь,Это то что вас окружает.,Сущ ,(Жизнь),NonNone,#Общие ,От англ:Life.,Жиза.
жизуля,жизнь.,"сущ., ж. р. ",(студенты),"Хай, как жизуля? Жиза зашибись! ",#Общие ,образовано путем сокращения исходного слова.,"жиза, жизелька."
Жила,жадный человек.,"-ы, ж. ",(блатн.),Ну ты и жилишь. ,#Общие ,NonNone,жмот.
Жилая зона,"Место на полигоне, но вне игры, где разбит палаточный лагерь для бытовой жизни игроков.",NonNone,(ролевики),"1. Жилая зона, где стоят палатки, должна быть отнесена в сторону от игровой на 10-20 м. Она неприкосновенна в ходе игры. 2. Необходимо непрерывно бродить по четырем игровым локациям (жилая зона, парк, школа и торговый центр) и прокачивать ролевые параметры. ",#Ролевики ,NonNone,"палаточная зона, жилой лагерь."
Жимкать,"нажимать на клавишу, кнопку мыши, пульта и тп.",сов. неперех. и неперех.,NonNone,"На 1 кнопочку жимкаем и цель в фокус, после эту же кнопку жимкаем и фокус очищается.  • Жимкай тут!  • Все фотографии кликабельные — жимкайте, не стесняйтесь, они классные.  •  Находишь и жимкаешь ярлычок «Управление» на одном из раб.столов.  • Хочу в туалет - жимкаю паузу, надоел фильм - вообще выключаю. ",#Общие ,NonNone,кликнуть.
жипа,Жопа.,Ж р ,(Костя),Иди в жипу ( Владик). ,#Общие ,Костя.,ЖЫПА.
Жир,что то классное.,NonNone,NonNone,NonNone,#Общие ,NonNone,"отпад, супер, клево."
Жир,"здорово, хорошо, сильно.","-а, м. ","(молодежь, артистическая среда)","Ну я там был, настоящий жир! ",#Общие ,NonNone,"жесть, прикольно."
Жир,выражение отношения к супервысокому уровню чего-л.,предикатив,NonNone,— Как тебе эта музыка?  — Жир!!! ,#Общие ,NonNone,"супер, высший класс."
Жир,высшая оценка.,оценка,NonNone,вау!вот это ЖИР! ,#Общие ,NonNone,"круто, вау."
Жирбаза,"толстый человек, с избыточным весом.","-ы, ж.",NonNone,"У меня 57 кг при росте 157, так что я — жирбаза, что ли?  • У нее только лицо тощее, а так она жирбаза!  • Всё чаще я стала слышать о себе от посторонних людей, что я толстая, жирная, жирбаза, жиртрест, тяжёлая и т. д.  •  Жирбаза и красотка меряются размерами???  • Одной, самой пухленькой, модели прилюдно подарили пластырь «плоский живот» — на, худей, жирбаза. ",#Общие ,NonNone,жиртрест.
Жирдос,Жирный и тупой человек.,Сущ. М.р. ,(Молодежь),NonNone,#Общие ,NonNone,NonNone
Жирдяй,очень толстый человек.,"-я, м.",NonNone,"Лучший способ похудеть для жирдяев.  • Жирдяй под 200 кило весом.  • Кстати, а что за жирдяй нес его, пыхтя и мучаясь одышкой?  • Опять я жирдяй, блин! Бока повылезали!  • Как похудеть с помощью пшена — быстрая диета для жирдяев. ",#Общие ,От слова «жирный».,NonNone
Жирик,Владимир Вольфович Жириновский — попсовый русский  политик.,"-а, м. имя собств.",NonNone,"И после вышел Жирик и говорил о единстве правительства.  • Проходит в думе клоунада.  Из оппозиции там Жирик и Мирон.  • Жирик о коварстве женщин.  •  Жирик о Грузии и Осетии.  • Да, тут Жирик чо-то не рискнул (или нельзя было!) на Володьку Мутина наехать!  • Жирик делает депутатами не только тех, кто заплатил за место.  • С одной стороны Жирик говорит правду, но только говорит и ничего не делает. ",#Общие ,NonNone,NonNone
жирла,"глупая девушка, не блестящая знаниями.","сущ., ж.р ","(Интернет, соц. сети)",Ну ты и жирла. ,#Общие ,"от слова girl, g читается как ж.",тп.
Жирная морда,первая страница сайта с высокими ТИЦ и ПР.,NonNone,(сеошники),"Купили пару ссылок с жирных морд.  • Особенно жирной она становится тогда, когда морда ссылается только на вас (других внешних ссылок нет).  • Жирная ссылка — это ссылка, идущая на ваш сайт с жирной морды. ",#Сео ,NonNone,NonNone
Жирно,"оценка ч-л как сверхдостаточного, положительного.",предикатив,NonNone,NonNone,#Общие ,NonNone,круто.
Жиробас,"толстяк, полный человек, который часто комплексует по этому поводу.","-а, м. ",(все),"Ну ты парень жиробас! • Худеть надо очень много, я жиробас в худшем смысле этого слова — заплывшее жиром чудище.  • Если у тебя рост 150 и вес 140, то можно даже без фотографии сказать, что ты жиробас. • Шеф заставляет бросить курить, а сам жиробас, что делать?  • Я был жиробасом с пухлыми щеками и шарами вместо попы, и весил 76/180, теперь я стройный, жилистый и подтянутый. ",#Общие ,NonNone,жирный.
Жиртрест,"толстяк, человек с избыточным весом.","-а, м. ",(обзывательство),"Эй ты жиртрест!  •  Жиртрест катись отсюда!  • Дети не задумываются о политкорректности и легко прикрепляют ярлык «жиртреста» к полному товарищу.  • Эй толстый жиртрест смешной ржач.  • У него двойной подбородок, и его часто дразнят «жирным» (а также «жирдяем», «жиробасом», «жиртрестом» и так далее).  • К 40 годам я превращусь в типичного американского жиртреста, поглощающего тоннами чизбургеры.  • Я полнее, чем была до беременности, но не жиртрест. ",#Общие ,NonNone,"жирбаза, жирдяй, жиробас."
жируха,Толстая женщина/девушка.,сущ. ,(Молодежь),"О, смотри - жируха. ",#Общие ,От слова жир.,Толстуха.
Житуха,жизнь (на современный манер).,NonNone,NonNone,"Хай, как житуха?! • Привет, как жЫзня:)? ",#Общие ,NonNone,жызня.
Жлоб,"некультурный, необразованный, агрессивный человек; часто в смысле физически сильный при этом.","-а, м. ",(обзывательство),"Жлоб – это мат на всю улицу, это вонь немытого тела, это жуткое косноязычие.  • Давно хотелось мне написать про жлобов – категорию людей, которую я ненавижу.  • Настоящий жлоб силен, здоров, угрюм, одет в овчины и еще жаден.  • Различия между отечественными и американскими жлобами.  • Жлоб обычно здоровый, широкоплечий, цветом лица затмевает тот самый кирпич, которого оное лицо просит. ",#Общие ,NonNone,NonNone
Жлобина,"некультурный, необразованный человек; хам.","-ы, м.",NonNone,"Вот жлобина, занычил полтину!  • Ну и страшный же он жлобина!  • Вот он жлобина, даже и цветка не купил!  • Только, что ж он, жлобина, при таком количестве свободных денег пожадничал на нормальную вентиляцию.  • Он, жлобина, занычил у меня десять тысяч баксов.  • Мужик либо проявляет свою заботу женщине, либо он жлобина или нищеброд.  • Я б не сказала что он жлобина... он помогает людям.  • Хозяин совсем жлобина, видимо. ",#Общие ,NonNone,NonNone
Жлобский,"бескультурный, хамский; низкопробный, некачественный.","-ая, -ое, -ые",NonNone,"Всё-таки иногда меня просто умиляет «бизнес по-русски», а точнее нещебродский и жлобский бизнес.  • Отель действительно жлобский — экономят на всем чем можно.  • В общем жлобская фирма с жлобским отношением к туристу.  • Халтурное, жлобское озвучание фильма.  • На главной странице повесили провокационный жлобский заголовок.  • Самый жлобский сотовый оператор.  • Жлобский персонал который ни за что не отвечает. ",#Общие ,NonNone,жлобской
Жлыга,"универсальное слово означающее вещь, для которой нет названия, чаще всего — деталь механизма или конструкция.","-и, ж.",NonNone,"На жигулях стоят амортизаторы, а на иномарках жлыга.  • Там для них просто места нет - такая жлыга там стоит!  • Да, именно то, что получается из этой заготовки я называл жлыгой.  • «Жлыгу» или прицепное устройство изготовили за один день!  • Профиль изготавливается жлыгами длиной по 6 метров.  • Да я б был счастлив в детстве, если такая жлыга стояла во дворе! ",#Общие ,NonNone,"байда, фигня, хрень."
Жлыга,Закрепляешь сено на телеге при помощи ствола от дерева и веревок.,сущ. ж.р. ,(село),"Закрепляешь сено на телеге при помощи ствола от дерева и веревок. Один работник просит: ""... Вась, подай вон ту жЖЛЫГУ...""  Или : в драке Митька ударил  прот ивника  ЖЛЫГОЙ. ",#Общие ,NonNone,NonNone
Жмахнуть,"Ударить к-л, выстрелить из огнестрельного оружия.",сов. перех.,NonNone,NonNone,#Общие ,NonNone,"трахнуть, челюпнуть."
Жменя,"горсть, пригоршня, мера чего-либо, что помещается на ладони.","-и, ж.",NonNone,"У нас говорили обычно «дай жменю семечек», или «зачем жменями конфеты хватаешь».  • Хозяин при мне насыпал жменю лиственных опилок в бидон.  • Добавил жменю размолотых в кофмолке сухих белых грибов.  • Монтажник щедро отсыпал жменю клипс.  • Дай жменю гвоздей и молоток. ",#Общие ,"От укр. жменя, означающего ровно то же самое.",жменька
Жмот,"скупец, скупой человек.","-а, м.",NonNone,"Ты скряга, жмот и крохобор, каких большинство!  • Раз не жмот... значит транжира... разбазарит и своё и моё.  • Хочется его как нибудь проверить на жадность, что бы уж точно понять жмот он или это я понапридумывала.  • Как изменить мужчину, который жмот и скупердяй? ",#Общие ,NonNone,NonNone
Жмот,"боец, чинящий броню или дающий патроны только после того как ты его вылечишь.","сущ., м.р ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
Жмотовило,"скупец, жадина.","-ы, ср.",NonNone,"Ты просто жмотовило!  • Положил бы пару монет ребенку, жмотовило.  • По его словам Бондарчук редкостный жмотовило! Экономил на всём!  • Жмотовило неплатёжеспособное.  • Цены реальные, доставка во сколько встанет только... жмотовилам можно заявить - за год пропиваете больше.  • Но я не жмотовило гавёное - все деньги пойдут хозяину сайта, я не достоин их касаться.  • Не экономь, жмотовила. ",#Общие ,NonNone,"жмотовила -ы, ж."
Жмур,"труп, покойник.","-а, м. ",(гопники),"Ну всё, доставай водяру, помянем жмуров свеженьких!  • Начали рыть - точно, жмур лежит.  • Видимо разборка и жмур был подобен тем кто его завалил.  • Если действительно жмур закопан... ",#Гопники ,NonNone,жмурик
Жмурик,труп.,"-а, м.",NonNone,"В одной комнате значится свадьба играется, а в другой жмурик висит.  • По весне нашли жмурика на пляже по пояс в песке.  • Чуть в стороне от тротуара лежит жмурик около него полицаи человек 10.  • А полную независимость имеют только жмурики в морге!  • Бывали случаи когда даже вскрывали квартиру а там жмурик разлагающийся. ",#Общие ,NonNone,жмур
Жмыло,электронная почта Gmail корпорации Google.,"-а, ср. ",(интернет),"Жмыло и скуйп опасносте.  • А само жмыло чем не устраивает?  • имеется в наличии много почтовых ящиков, почта со всех централизовано собирается на жмыло.  • Звонки со жмыла это совершенно отдельный сервис. ",#Интернет ,NonNone,жмель.
Жмых,"никчемный, пустой человек.","-а, м. ",(обзывательство),"Вася этот — чистый жмых! Попросил у него плейер, а он зажал.  • Этот жмых задолбал уже шуточками своими.  • Сам иди, жмых тупорылый!  • Я ж не виноват что он жмых кривоглазый и у него руки из зада машут, вот и пуляет куда непопадя.  • Ты - жмых, тебе не надо ничего знать.  • Опять ты, жмых, за своё, хули ты бздишь раньше времени, а?? ",#Общие ,"В академических словарях слово жмых означает отход производства растительных масел, то есть семена, из которых выжали всё масло.","лузер, лох."
Жмых,"Жмышенко Валерий Альбертович (Глад Валакас) — сценический образ гражданина Украины, проживающего в городе Киев, стримера, Дениса Петрова.","сущ., м. р. ",(«зяблики»),NonNone,#Селеблити-Звезды ,NonNone,"Глад Валакас, Денис Петров."
жмышенко,"Человек, которой занимается онлайн трансляциями на twitch.tv.",NonNone,(геймеры),NonNone,#Селеблити-Звезды ,NonNone,NonNone
жовм,жопа одна - вас много.,СУЩ ,(татуир),набивают как татуху. ,#Тюремныйслэнг ,NonNone,петух.
жожо,"Это по кыргызскому ""цыплёнок"".",жожо ,(в словах),NonNone,#Общие ,От киргизкого.,NonNone
жожо,Жопа.,NonNone,(обзывания),NonNone,#Общие ,NonNone,NonNone
Жопа,затруднительное положение.,"-ы, ж.",NonNone,Это жопа какая-то! ,#Общие ,NonNone,проблема.
Жопа,"задняя панель компьютера (принтера, сканера и т. д.).","-ы, ж ",(айтишники),"Если USB устройство не работает в разъеме на передней панели, то попробуйте воткнуть его в разъем на самой материнке, в жопе компа. Бывает, что начинает работать. ",#Айтишники ,NonNone,NonNone
Жопа,Половой орган грубой формы.,Сущ. Ж. Р. ,(Молодежь),Вот классная жопа! ,#Общие ,NonNone,Попа.
Жопа на два базара,"человек, который ведет двойную игру, двуличный человек.",NonNone,NonNone,"Жопа на два базара, и вашим, и нашим.  • Это называется, извините заранее, «жопа на два базара» или «где жопе тепло, там и хорошо». ",#Общие ,NonNone,NonNone
Жопа на два унитаза,"человек, который пытается успеть везде и из-за этого не успевает нигде.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Жопачник,"жо`пачник - человек проводящий большенство своего время дома за компом, теликом и т.","сущ., м.р. ",(без ограничений),"Да сколько ты уже можеш там торчать!?? Вылази Жопашник! ; Аххах! Найди себе нормальную работу, ато заработаешь геморой на оставшуюся жизнь Жопашник. ; В отличии от тебя жопашник, я деньги зарабатываю головой и трудом, а не жопой. ",#Общие ,"Когдато один не очень мудрый человек обидевшись что с ним не захотел выйти погулять хороший друг , назвал его Жопачником ( что имелось в виду всегда сидит на жопе) но ввиду что он сам напостой сидит дома и никуда не выходит когда его зовут, он и оказался названным творением своего вымышленного слова).",NonNone
Жопашник,"жадный, скупой, корыстный человек.","-а, м. ",(обзывательство),"Жопашник, одно тебе название • Такси «Эталон» - жопашники, они набирают персонал абсолютно не подготовленный к работе с людьми. • Бордисты, фуфлыжники и жопашники, захлёбываясь слюной, ждут выходных. •  Осторожно, жопашники! • Желаю встречать поменьше жопашников.  • Жопашники понаехали!  • Жопашник, слов нет... • «Рубин» не проиграет этим жопашникам, а «ЦСКА» выиграет себе новый трафей для зико.  • Киевляне оказывается жопашники еще те...  • Опять ети жопашники нам ничего не показали. ",#Общие ,NonNone,допашник
Жопег,формат графических файлов JPEG.,"-а, м. ",(айтишники),"Жопег корежит цвет гораздо сильнее, следовательно приходится его размывать сильнее яркости.  • Изучаю Фотошоп. Как правильно по-русски Жопег или Жапег?  • Дошел до советов пользовать не RAW, а жопег.  • Жопег жопегу само собой рознь, но к примеру в нашей типографии запрещено использовать сжатые файлы (все входящие файлы мы питстопим), а жопег в любом случае сжат.  • Процедура проверки проста: берите жопег с фуджа и RAW с многопиксельной матрицы.  •  Общеизвестно что в жопеге сильнее всего сжимается хроматическая составляющая. ",#Айтишники ,NonNone,NonNone
Жопен,"Человек, каторый жадничает и не даёт нормально отдохнуть.",Сущ ,(Оскорбительное),Вот и Жопен. ,#Общие ,От греч. Jòpen- жадный.,NonNone
жопень,"Ситуация, которая сложна, нерешаема, непонятна.","сущ., женский род ","(соцсети, ситуцации)","-Вот это жопень!- крикнул кто-то,
У меня жопень с оценками. ",#Общие ,NonNone,"жопа, писец, песат."
Жопер,автомобиль «Запорожец».,"-а, м. ",(автолюбители),"Если уж брать Жопер тогда классику — 965-тый (горбатый)!  • Жопер еще раз ломался, но был починен, и мы уже вечером того же дня вьехали на Крымский полуостров.  •  Продаётся стартер на жопер совсем новый, цена 500 руб. возможен торг. ",#Автолюбители ,NonNone,"запор, горбатый."
Жопер,пренебрежительное-уничижительное обзывание рэперов фанатами других музыкальных стилей.,"-а, м. ","(музыка, обзывательство)","Вчера жоперы снова задолбывали со своим рэпом.  • Обычно жоперы в своих клипах снимают *лядин!  • рэперов, жоперов и прочую падаль убедительно просим больше сюда не заходить.  • Всем брит-жоперам до битлз срать и срать.  • А все остальное... эмо, готы, рокеры, рэперы, хипхоперы-жоперы... ",#Музыка ,NonNone,NonNone
Жопер,автомобиль «Запорожец».,"-а, м. ",(автолюбители),Да я в этот жопер не сяду! ,#Автолюбители ,Происхождение — игра букв.,NonNone
жоперить,жадничать.,NonNone,NonNone,NonNone,#школьники ,NonNone,NonNone
жопец,В молодежном слэнге - событие.,"сущ., м.р",NonNone,"Этот жопец еще случится. Всем нам жопец походу пришел,. ",#Общие ,NonNone,"Задница, попа, жопа."
Жопобрейка,футболист Андрей Аршавин.,"-и, ж. ",(футбольные фанаты),"Розовощекая жопобрейка матч пропускает.  • Ну и естессно каким бы ни был мешком Андрейка-жопобрейка, но дика рад за него ибо 4 банки в таком матче при тотальном игноре со стороны партнеров - это мощно.  • Гол напомнил вчерашний Жопобрейки в ворота Барсы.  • Жалкая, немощная игра Жопобрейки за Национальную Сборную. ",#Общие ,"От англ. прочтения фамилии Asrshavin:  arse — жопа, shave — брить.",NonNone
Жополиз,"подхалим, льстец, прихвостень, чаще всего используется в полтических дискусиях для обзывательства оппонента.","-а, м. ",(обзывательство),"Разве вы меня на полдня в «Единую Россию» примете, тогда ваши жополизы-начальники телевизионные меня к себе в ящик пустят.  • Мне кажется, все лимиты сломал Михалков - потомственный жополиз.  • Ты есть подонок и пропутинский жополиз.  • У одного из заместителей областного правителя единственный жополиз.  • Потому с удовлетворением присоединяемся к хору жополизов...  • Патриоты против Америки и всех её жополизов. ",#Общие ,NonNone,NonNone
