name,definition,type,group,examples,hashtags,origin,synonyms
Ёж,"водка, смешанная с пивом.","-а, м.",NonNone,"Нас притащили на шикарную военку, где мы на скорость пили ёж (водка+пиво), ели гречку, маршировали... ",#Общие ,NonNone,ёрш.
еж,36 ранг в Warface (звездочка).,"сущ., м.р ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
Ёж твою кочерыжку,"возглас,  выражающий повышенные эмоции.",предикатив,NonNone,"Ёж твою кочерыжку, как я сразу не догадался?! ",#Общие ,"Происхождение понятно и ежу: созвучие, эвфемизм.",NonNone
ежезюка,Это буква!.,буква ,(алфавит),NonNone,#Общие ,Создано на уроке алгебры.,"е,ж,з,ю,к,а."
ежже,Есть же.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
ежжи,"Ежи в Польше - имя частое, довольно банальное.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
ежжи,"сокращенно ""есть жи"".",междаметие ,(кавказцы),Вай **** каща ежжи **** (Типичная реакция ЛКН на посаженые приоры). ,#Общие ,"Произошло от кавказцев, приоритетно БПАНовцев.",NonNone
ежжи,"Ежжи — искаженное «есть же», слово-паразит, добавляемое к любым словосочетаниям и предложениям.",междометие ,(общеупотребительное),"Безделье это игрушка дьявола, ежжи (— Кама Пуля). ",#Общие ,из лексикона русскоязычных дагестанцев.,жи есть.
Ёжик,субноутбук «Asus EeePC».,"-а, м ",(айтишники),Да купил ежика 701.  • Очень мне понравилась клава 701го ежика!  •  А на внешний монитор ёжик дает 1200x1600. ,#Айтишники #Железячники ,NonNone,eeepc.
Ёжик,EDGE — технология высокоскоростной пакетной передачи данных в сетях GSM.,"-а, м. ",(айтишники),Скорость передачи на ёжике быстрее чем на жопорезе. ,#Айтишники ,Англ. EDGE — Enhanced Data for Global Evolution.,NonNone
Ежу понятно,"очевидно, несомненнно, ясно и просто.",в знач. нареч.,NonNone,"И ежу понятно, что фамилию победителя уже знает Путин.  • Воду из под крана пить нельзя - и ежу понятно.  • То что собственник не имеет право уволить до истечения срока предупреждения по своей инициативе - это и ежу понятно.  • Нужно делать всякие упражнение, но это ежу понятно.  • Ежу понятно, что с доплатой, не придирайся. ",#Общие ,"Возможно от  стихотворения В. Маяковского «Ясно
даже и ежу — / Этот Петя был буржуй».",NonNone
Ездить по ушам,обманывать.,несов. неперех.,NonNone,NonNone,#Общие ,NonNone,парить мозги.
Ездить по ушам,врать.,NonNone,NonNone,"Ездить по ушам клиента надо столь самозабвенно, чтобы вы сами поверили в ту пургу, которую несёте, а уж клиент тем более! ",#Общие ,NonNone,"вешать лапшу на уши, заливать, гнать."
Езык котэ,"шершаве, мокре и склявжчне.",NonNone,(упячка),NonNone,#Упячка ,NonNone,NonNone
Ёк-макарёк,употребляется при возмущении.,междометие,NonNone,Ёк-макарёк! Что ж я наделал! ,#Общие ,NonNone,"ёлки-палки, блин."
Екаб,город Екатеринбург.,"-а, м. ",(топоним),"Ты знаешь, что в Екабе живу я, а в Челябинске - Первоэлемент.  • В субботу буду в Екабе.  •   В конце декабря был в Тюмени и Екабе.  • Приехав в Екаб... мы очутились под дождиком.  • Екабу.ру - Официальный сайт раздолбаев Екатеринбурга. ",#Топонимы ,NonNone,екабу
Ёкалэмэнэ,"возглас выражения эмоций, интеллигентный вариант матерного выражения.","междометие, эвфемизм",NonNone,"Екалэмэнэ, вот он и явился!  • Екалэмэнэ, шо за день сегодня праздничный — шо не не новость так бомба!  • Ёкалэмэнэ, ведь тридцать с лишним лет уже давно человеку.  • Ёкалэмэнэ... Что ж я маме-то скажу?! ",#Общие ,NonNone,"ёклмн, еклмн опрст"
Ёкарный Бабай,"непроизвольное восклицание человека, попавшего в сложную жизненную ситуацию, связанную с множеством конфликтных или отягощающих факторов.",междометие ,(морск. боцманск.),"Ёкарный Бабай, как вы мне все надоели!!! ",#Общие ,NonNone,"кузькина мать, леший, чорт, Goddamn !!!"
Ёкатта,выражение радости.,нескл. ,(аниме),"Ёкатта! Я сдала экзамен!  •  Ёкатта... слезы счастья, неужели мы друг друга поняли?  • Ёкатта... вздохнула с облегчением. Я не одинока.  • Ёкатта, ёкатта я сегодня еду домой!!! ",#Аниме ,"Яп. yokatta, означающее ровно то же самое.","йокатта, ёката"
Екб,город Екатеринбург.,нескл. ,(топоним),"Ну вот, придется ехать в Екб раньше времени!  • Все люди из города Екб.  • Где лучше жить в МСК или в ЕКБ?  •  Ты где-то там, на 120-ом км, я же в Екб, где-то в центре.  • Наверное в первый раз на моей памяти я вижу на трассе Екб — Тюмень так мало машин.  • Кто знает, какие-нибудь красивые небоянистые места в Екб, желательно на возвышености. ",#Топонимы ,NonNone,Ебург.
Ёксель,программа для создания электронных таблиц «Microsofot Excel».,"-ля, м. ",(айтишники),"Я график в ёкселе строил не знаешь какой там алгоритм построения?  • Есть есчё может какой-то метод заброски данных в Ёксель, более быстрый?  • Подскажите почему, я немогу добавить запись в ексель. • У меня трудности с определением таблицы в Екселе. ",#Айтишники ,NonNone,ексель
Екх,Еду как Хочу.,NonNone,NonNone,NonNone,#Автолюбители ,NonNone,NonNone
елдак,"мужской половой орган, см фалос.","сущ., м.р, разг. ",(анатомия),NonNone,#Общие ,NonNone,NonNone
Ёлка,"человек разодетый, со множеством украшений — колец, цепочек, браслетов и т.п., пытающийся привлечь внимание окружающих.",NonNone,NonNone,NonNone,#Общие ,Происходит от ассоциации с новогодней ёлкой.,NonNone
елки-палки,"Черт возьми, блин и т.п.",NonNone,(общие),"Елки-палки, такой вечер, а я с предками залипаю. ",#Общие ,NonNone,NonNone
Ёлочка,всё хорошо.,NonNone,NonNone,"Ладно всем спокойной ночи, всё ёлочка. ",#Общие ,NonNone,NonNone
Елупень,"Ёлупень на белорусском языке, это такое мягкое бранное слово, которым белорусы называют недалёкого, туго соображающего человека, недотёпу.","сущ., м.р.",NonNone,NonNone,#Общие ,Белорусское слово.,NonNone
Ёма,злой демон или дух охраняющий что-то запретное.,"-ы, м. ",(аниме),"Против него бесполезно бороться, его охраняют ёмы.  • Принимая облик своих жертв, ёма могут скрываться среди людей.  • Когда на деревню Лаки напали ёма один из них вселился в старшего брата Лаки.  • Эти полукровки способны чувствовать ёма, принявшего человеческое обличье.  • В одну деревеньку приглашают клейморе по имени Клэр для уничтожения ёма. ",#Аниме ,NonNone,демон.
емае,= Ё-моё! (ругательство).,междометие ,(в сети),"""емае какие мы крутые"". ",#Общие ,"от ""Ё-моё"". Часто интернет-пользователи вместо букв ""ё"" пишут ""е"". В социальных сетях (особенно подростки) пишут без знаков препинания.",епта.
Емайл-моб,"один из видов i-mob`a , массовая рассылка некой абсурдной информации какому-то человеку (или нескольким людям) на адрес электронной почты.",NonNone,(флэшмоб),NonNone,#Флэшмоб ,NonNone,e-mail-mob.
Еман,возглас выражения эмоций.,междометие и вводное слово ,(гопники),"Еман ты смеёшься прикольно!  • Такие типы мутные, еман.  • Еман, запалили меня, кажись.  • Нах, еман, не пойду туда больше.  • Еммман! Колесо проткнул! • Емана, че творится!..  • Еман! До моего хутора наконец стала ходить маршрутка!  • Еман охренели. ",#Гопники ,Эвфемизм ненормативной лексики.,"блин, шозанах, фуск, бляхамуха, еманарот, ксо."
Еманарот,"возглас выражения эмоций, оценка ситуации как удивительной.",междометие и предикатив,NonNone,"Еманарот что ты с себя зделал?  • Ёманарот! Он это сделал!  • Я еще такого сногсшебательного произведения никогда не читал! ЕМАНАРОТ!!! • Еманарот! Что ты несешь?  • Ёманарот, второй раз за 10 минут говорю что смайлы тупые!  • Еманарот кому верить?!  • Ну ёманарот!  • Еманарот! Зачем ты скукожил мою армию?! • Я так польщен, ёманарот, тут находиццо вместе с вами! ",#Общие ,"Искажение, эвфемизм.","шозанах, офигеть, нуващебля."
Емейл,адрес электронной почты.,"-а, м. ",(интернет),"(1) Мой 2-ой емейл.  •  Введите емейл, на который вы регистрировались у нас.  • Я просто забыл какой емейл я использовал.  •   Извините, но такой емейл  в системе не существует.  • Вот несколько способов, как можно создать свой емейл.(2) А кто-то ещё пользуется емейлом для связи друг с другом?  • На помощь приходит емейл-маркетинг.  •  • Научиться обращаться с емейл.  • Кто-то принципиально не пользуется емейлом для общения.(3) На Ваш адрес был послан емейл.  • Прошу отправить емейл повторно - он почему-то не дошел.  • Отправь емейл другу.  • Через минуту сразу получил емейл с текстом.  • Отправил емейл, через час начальник позвонил. ",#Интернет ,"Англ. e-mail	(electronic mail), означающее ровно то же самое.","мейл, имейл, емайл, email, e-mail"
Емеля,электронная почта.,"-и, ж. ","(айтишники, интернет)",(1)  Напиши мне по емеле. (2) Дай мне свою емелю. ,#Айтишники #Интернет ,NonNone,"мыло, мыльница."
Емнимс,Если Мне Не Изменяет Мой Склероз.,аббрев.,NonNone,"Это, емнимс, брат Боромира, шедшего с Фродо от Раздола. • У меня, ЕМНИМС, лежит что-то такое в куче старых винтов.  • В нашем законодательстве, емнимс, есть явный запрет на гладкоствол под изначально нарезные боеприпасы.  • ЕМНИМС авторство принадлежит Стендалю.  •  Посмотрите документ (емнимс, постановление КМУ что-то про правила пользования трамваем и троллейбусом). ",#Общие #Интернет ,NonNone,"емнип, ЕМНИМС"
Емнип,Если Мне Не Изменяет Память.,аббрев.,NonNone,"При цене, емнип, долларов 350.  • Чем точно окончилась беседа не помню, но, емнип, чем-то, с чем я остался несогласен.  • ЕМНИП, в 63-м он ехал поездом во Львов. ",#Общие #Интернет ,NonNone,ЕМНИП
Емо,эмо — вариант произношения и написания названия субкультуры.,нескл. ,(неформалы),Сейчас емо это уже развитая культура. • Самые яркие представители ЕМО-рока это «Токио Хотел». • Емо против гопа. • Я только што видел типа чтото пипа емо глаза накрашенные ногти тоже весь дырявый в сережках присмотрелся ето мой одноклассник бывший. ,#Общие ,Вариант транскриции сокр. лат. emotion — волнение.,эмо
емо полечка,"Емо девочка, ктороая любит слушать песни вАн дирекшн и не читает книжки, у неё вкусный шоколад и классная рука.","сущ., ж. р. ",(школа),"поля-емо, емо-поля помоги мне поскорей, дай проросших мне детей. ",#Общие ,емо-поле4ка - ото греч. монстр лжи и люить биологию.,сексуальность превыше.
ёму,Демоны во многих аниме.,Сущ ,(Аниме),NonNone,#Аниме ,NonNone,NonNone
енг,половой орган.,хрен ,(все),енг стоит. ,#Общие ,NonNone,NonNone
Ендо,"Обозначает слово ""это"".",Междоимение ,(ВК),"Например: ""Алё, ендо суши бар?"". ",#Общие #Интернет ,NonNone,NonNone
Енжайн,"вид программного обеспечения, см. движок.","-а, м. ",(айтишники),NonNone,#Айтишники ,"Англ. engine — машина, двигатель, мотор.",NonNone
Ёнкома,"манга , состоящая из 4 кадров, обычно читаемых сверху-вниз.",NonNone,(аниме),NonNone,#Аниме ,Яп. yonkoma.,"yonkoma, 4-koma, strip comics."
Енот,автомобиль «Nissan Note».,"-а, м. ",(автолюбители),"Ну, мерин, конечно, круто выглядит, зато к своему еноту я уж попривык, ни за что не поменяю!  • Омыватели фар на обновленном еноте.  • Енот — моя первая машина, поэтому прошла со мной все тяготы обучения правильной езде на дорогах! • Завтра отдаю своего енота на замену лобового стекла. ",#Автолюбители ,Искаж. часть бренда «... Note».,NonNone
енто,"Искажение от ""Ето"", которое в свою очередь пошло от ""Это"".","Местоимение, средний род ",(Повсеместное),"Енто хорошая вещь!
Енто что, шутка? ",#Общие ,NonNone,NonNone
ЕОК,Есть один кун.,"сущ., м. р. ","(Хикки, битарды и т.д)",NonNone,#Общие ,с 2ch.ru.,NonNone
еот,"Есть одна тян
Означает девушку в которую влюблен парень.",сокр. ,"(Хикки, битарды и т.д)",Оцените мою еот. ,#Общие ,с 2ch.ru.,NonNone
Ёперный театр,возглас выражения эмоций.,междометие и предикатив,NonNone,"Ёперный театр, я опять проиграл!  • Ёперный театр! Как я умудряюсь качать торренты без ретрекеров и пиров из локалки со скоростью 5MB/s.  • Ох ты ж ёперный театр! Владивосток предлагают отдать в аренду Китаю.  •  Да, ёперный театр, я не знаю что со мною, обиделась на саму себя!  • Оооооооо, ёперный театр!!! Как давно это было!!! ",#Общие ,NonNone,"ёк макарек, ёкарны бабай, япона мать."
Епифанская ярмарка,"Безумие, сумбурное столпотворение.",словосочетание,NonNone,Что это за епифанская ярмарка здесь?! ,#Общие ,NonNone,NonNone
Ёпрст,возглас выражения эмоций.,междометие и предикатив,NonNone,"Епрст! Вот это шняга! • Какой дубак, ёпрст! • Ну, епрст если вещь стоящая.  • Ёпрст, лето принесло долгожданную прохладу. ",#Общие ,NonNone,"епрст,"
Епс,файл векторной графики формата «Encapsulated PostScript».,аббрев. ,(айтишники),"На обложку надо вставить ЕПС файл, вставляем, делаем pdf и получается что-то страшное.  • Конвертните плиз Кореловский файл в ЕПС.  • Превью должна называться точно так же, как и епс файл.  • Делал экспорт через епс файл, но епс файл упрямо вешал корел и не запускался.  • Файл формата EPS можно поместить внутрь другого документа на языке PostScript. ",#Айтишники ,NonNone,eps
Епс тудей,"возглас выражения досады, разочарования в чем-либо.",предикатив,NonNone,"Открываю капот, епс тудей, жидкость вытекла к беням собачьим!!! • Ёпс тудей! пришлось ехать обратно за ним. • Епс тудей, че у них там рвануло.  • Ёпс тудэй, апять зима пришла! ",#Общие ,NonNone,епстудей
Ёпстудей,"возглас выражения эмоций, чаще всего отрицательных.",междометие и предикатив,NonNone,"Не, ну, епстудей что ты будешь делать? • Ёпстудей, какая тяжкая судьба!  • Ёпстудей, да сам то ты хоть понял,чего пишешь?   • Ну епстудей... че спим то???  • Ёпстудей... надо полегче тапки обуть.  • Епстудей.. и куда энту дуру ставить? • Ёпстудей земфира вынесла мозг...  • Епстудей - о как развернулась тема!!! • Епстудей, че делать таа... • Ёбстудей! Вы даже не представляете как я люблю когда меня любят!  • Часто употребляю такие непонятные слова: блин, ёпа-мама, ёбстудей. ",#Общие ,NonNone,"епстудей, ёбстудей, ебстудей, епс тудей"
Ёпт,возглас выражения эмоций.,междометие ,(гопники),"Ёпт, у меня предки посекли.  • Ну ёпт где ну ты поел?  • Ну и правила, ёпт!!! • Бадричком пацанчик, бадричком епт!  • Слыш, ты меня, эта, на «слыш та» н ебери, слыш, ёпт! ",#Общие #Гопники ,NonNone,"ёпти, епта, ептить, ёптэ"
Ёпта,возглас выражения эмоций.,междометие,NonNone,"— Ребята у нас 1000руб и мы её пропьем!! — Ёпта, во круть!  • Популярный стал епта, ваще!  • Уже отсюда чую чебуреками пахнет ёпта!  • Очевидно же, ёпта!  • Ёпта! В десятку а не в сотню!  • Парень ты нам надоел, ёпта! ",#Общие ,NonNone,NonNone
Ептить,возглас проявления эмоций.,междометие ,(каменты),NonNone,#Падонки ,"Искаж., сокр., эвфемизм.","ептить-каптить, ептыть, ёптыть, ёптить"
Ептить-коптить,возглас проявления эмоций.,междометие ,(каменты),"Ептить-коптить, да я горный житель!  • Ептить коптить, сразу въехала, кто прав!  • Ептить-коптить вот бы нам так!!!  • Ептить-коптить, вот это напостили! ",#Падонки ,"Искаж., сокр., эвфемизм.","ептить коптить, ептить-каптить"
Ёптыть,"пародийный вокально-инструментальный ансамбль, исполняющий музыку в стиле эмошансонкор.",имя собств.,NonNone,Представляете если бы у группы «Ептыть» был такой бюджет как у Ковалева?? • Ёптыть конечно рульная группа но чувак это повтор.  • Озарил небосклон свет новой музыкальной звезды под неповторимо самобытным названием «Ёптыть». ,#Музыка ,NonNone,NonNone
Ёптыть,возглас выражения эмоций.,междометие,NonNone,"Ёптыть —  это вам не гадости, / Не грязь и не сквернословие, /Ёптыть! —  восклицают в радости... • Глубже, ёптыть, смотреть надо! • Ну ептыть!!! Ну вот, опять понедельник! • Жрать сегодня, ёптыть, не получишь, тогда поймешь! • Тарищщ капитан ептыть, встаньте в строй ептыть!!! ",#Общие ,NonNone,"ептыть, ёптить, ептить"
